pattern,prob_feature,occur_feature,log_occur_feature,prob_log_occur,constant,outsideSentence,new_outside,frequency,quote,dash,parenthesis,capital,avg_idf,stop_ratio,first_stop,last_stop
in the number,6.5461016077,0.0143034280,10.4611037473,0.0002642450,1,0.5199759228,2.8888010051,31,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0155853342,0.6666666667,1,0
the input space,19.8352409791,0.0194923166,13.0220371231,0.0002575159,1,0.4227765412,4.5746001788,19,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0125479757,0.3333333333,1,0
cluster analysis,93.3094860126,0.0265620412,14.3438440969,0.0001371901,1,0.4646632489,0.8738944734,10,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0021761428,0.0000000000,0,0
the network to,4.2171446904,0.0098887429,6.9019606721,0.0001501705,1,0.6815267761,3.0656326739,23,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0178661555,0.6666666667,1,1
the network and,3.1038465659,0.0072936094,4.6700033030,0.0000873554,1,0.6334975346,3.6517973387,17,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0172605304,0.6666666667,1,1
connectionist temporal,2842.7225529101,0.1671619625,28.6732096778,0.0003126836,1,0.0460429954,0.0687153770,13,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0008992631,0.0000000000,0,0
the majority of,21.3610287467,0.0202281329,13.3450662846,0.0002639039,1,0.3649787525,2.8582283390,19,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0165693948,0.6666666667,1,1
the existence of,23.5117959432,0.0296149961,19.2063363771,0.0005300218,1,0.4111033123,3.2714316049,37,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0166192425,0.6666666667,1,1
of a set,3.2697908819,0.0070319137,4.5884241932,0.0000806227,1,0.5934211125,2.8016645498,15,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0120971339,0.6666666667,1,0
the real world,1.7148783780,0.0061673120,2.5297389741,0.0000538314,1,0.3380782703,2.8792059600,22,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0122087011,0.3333333333,1,0
the issue of,13.9799867770,0.0124513843,8.7480184026,0.0001316298,1,0.4365677149,3.9686065790,11,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0167342116,0.6666666667,1,1
the effects of,21.9231610821,0.0270070080,17.7365879882,0.0004622484,1,0.3919104175,3.0597792411,33,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0166612828,0.6666666667,1,1
the method of,5.9870480064,0.0101297505,7.3787035207,0.0001380234,1,0.6162030464,3.1593612201,17,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0182615921,0.6666666667,1,1
the level of,7.6671164440,0.0111210025,8.1477623686,0.0001478586,1,0.5239918574,3.0218141239,16,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0174187058,0.6666666667,1,1
the limitations of,11.2426467088,0.0106463857,7.6518084403,0.0001097773,1,0.4231176591,2.8896200916,10,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0166827809,0.6666666667,1,1
of topic,2.5129184054,0.0045717669,3.0560866302,0.0000306563,1,0.6861642349,2.2546532055,11,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0098540852,0.5000000000,1,0
the lack of,17.2510119991,0.0250222555,17.0872248502,0.0004651265,1,0.4225535950,2.5992343145,36,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0166946990,0.6666666667,1,1
the weights and,8.9941173670,0.0104312851,7.6091442404,0.0001195845,1,0.5926792441,3.8999269845,12,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0156538895,0.6666666667,1,1
the output of,10.0839352389,0.0174639937,12.6575593180,0.0003145277,1,0.4893273398,3.6301203827,30,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0171699871,0.6666666667,1,1
of the state of,1.5593458722,0.0057457773,1.6622927345,0.0000376234,1,0.6283932735,3.5705750207,14,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0179499618,0.7500000000,1,1
the size of,23.5732914862,0.0344717262,22.3453828937,0.0007168382,1,0.4823689461,3.6143587842,50,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0170753002,0.6666666667,1,1
the use of,18.1002611070,0.0563488374,38.1998923292,0.0022860468,1,0.5250744159,2.6636074945,174,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0175946905,1.0000000000,1,1
the importance of,25.0550412367,0.0348205876,22.3162625959,0.0007014398,1,0.4361230724,3.3987556189,48,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0168030859,0.6666666667,1,1
an rnn,27.5512938726,0.0218893802,15.9032147203,0.0002306779,1,0.4347826087,0.7146973885,23,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0042002503,0.5000000000,1,0
the user s,14.6154407214,0.0138403015,9.6703717496,0.0001581842,1,0.7298678795,3.3885028651,13,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0118648996,0.6666666667,1,1
the present work,29.2308814428,0.0171667812,10.6734009369,0.0001531268,1,0.3087181996,1.8639773472,10,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0125545215,0.6666666667,1,1
agent to,8.0446371580,0.0137319630,11.6088203096,0.0001954907,1,0.5861323187,2.1058247019,31,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0087442190,0.5000000000,0,1
the attention mechanism,6.8566265113,0.0114604049,8.3918200644,0.0001659515,1,0.4536622316,3.9655170006,19,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0116715933,0.3333333333,1,0
the objective of,6.5454732789,0.0085199057,6.2311874563,0.0000937595,1,0.5119087577,3.2500852336,11,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0170968452,0.6666666667,1,1
the objective function,10.6294114338,0.0185181464,13.3706811208,0.0003431444,1,0.4613785822,4.9625484678,32,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0122268476,0.3333333333,1,0
the neural networks,0.2116999770,0.0016657123,-5.5979255819,-0.0000915687,1,0.5950240881,2.9599121909,13,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0146807040,0.3333333333,1,0
the learning algorithm,2.0096230992,0.0047208648,2.3148289582,0.0000348308,1,0.6523170486,2.2504969780,11,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0148599846,0.3333333333,1,0
more flexible,103.7760514752,0.0280121936,14.6800367489,0.0001404055,1,0.0000000000,0.0000000000,10,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0022835763,0.5000000000,1,0
the possibility of,25.0550412367,0.0174102938,11.1581312979,0.0001753600,1,0.3071235346,2.0886745832,12,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0165574224,0.6666666667,1,1
data from the,6.0739493907,0.0098983656,7.2160361379,0.0001309505,1,0.5047561029,3.5453329445,16,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0152386347,0.6666666667,0,1
parallel corpora,1295.0665883275,0.0989565617,22.6618853956,0.0002167470,1,0.0731723534,0.0749006107,10,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0007360958,0.0000000000,0,0
the recently proposed,10.3603124101,0.0171014666,12.3714399567,0.0002969940,1,0.2855464252,2.7391520672,28,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0124878835,0.3333333333,1,0
sequential decision making,1494.3751412429,0.1552593359,29.2378537309,0.0005305836,1,0.3137376983,0.4024353790,16,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0013193512,0.0000000000,0,0
to decide,54.4125169986,0.0279592010,17.4207503202,0.0002296681,1,0.3095259629,1.9719595159,19,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0079683883,0.5000000000,1,0
the efficacy of,28.6343328420,0.0372247739,23.2413952216,0.0007305184,1,0.3987768077,2.9527249719,48,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0166301538,0.6666666667,1,1
with a small,19.2003774681,0.0186663348,12.5367059852,0.0002413060,1,0.3926882054,1.2668744782,18,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0081392214,0.6666666667,1,0
the key idea,24.1472498876,0.0215069366,13.8794774168,0.0002744721,1,0.2508293218,3.9376353974,19,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0111727433,0.3333333333,1,0
new algorithm for,31.0844391053,0.0193923328,11.9051034599,0.0001870993,1,0.3989839587,0.5872330125,12,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0057117526,0.6666666667,1,1
a theoretical,10.8326193616,0.0187672015,15.6235031464,0.0003098630,1,0.2905936620,1.1256809306,43,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0083149333,0.5000000000,1,0
the process of,14.8631600557,0.0212023559,14.7824056260,0.0003673280,1,0.5011010724,2.6009614378,30,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0172790490,0.6666666667,1,1
the predictions of,13.5714806699,0.0133368482,9.4031716560,0.0001538135,1,0.4901059416,1.7995542667,13,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0169432967,0.6666666667,1,1
new state of the art,16.6689741345,0.0250030979,15.6651787196,0.0006594977,1,0.2762317307,1.3117789743,31,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0123235126,0.6000000000,1,0
are provided,51.3152391115,0.0292168282,18.4707998832,0.0002620319,1,0.2481515287,0.6198751696,22,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0041952583,0.5000000000,1,0
the approach is,2.6735562295,0.0063585517,3.8087286445,0.0000669228,1,0.4889539467,2.2677000296,15,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0155009348,0.6666666667,1,1
the semi,1.8559289805,0.0039289415,2.0509522442,0.0000205735,1,0.5509655946,2.6452951122,11,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0163374836,0.5000000000,1,0
the framework of,12.2715430475,0.0145024696,10.3377926776,0.0001933751,1,0.5229709768,3.3812505226,17,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0176950099,0.6666666667,1,1
the framework is,5.7315453809,0.0076015785,5.5212899751,0.0000792116,1,0.5456770445,2.9634342309,10,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0151234058,0.6666666667,1,1
the performances of,21.5385442210,0.0174357289,11.4863047951,0.0001949812,1,0.3880571843,2.7732269471,14,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0166498954,0.6666666667,1,1
the idea of,16.6084553653,0.0204598545,14.0495596252,0.0003186993,1,0.4509353127,3.1206478978,25,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0167615983,0.6666666667,1,1
small subset of,44.0331838764,0.0290425510,16.4981863485,0.0003262581,1,0.2462574125,1.5605908103,19,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0069617900,0.3333333333,0,1
the formation of,26.5735285844,0.0163678836,10.3720036845,0.0001488028,1,0.3906669109,4.5372335992,10,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0165727987,0.6666666667,1,1
first step,127.3503685418,0.0460267162,22.7341735910,0.0003225133,1,0.1696242235,0.1034889896,22,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0022348016,0.5000000000,1,0
linear models,28.3343938469,0.0285329916,20.6142713687,0.0003843411,1,0.4919851405,0.6871407029,38,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0047300171,0.0000000000,0,0
the solution of,10.7836368677,0.0114219740,8.2377371494,0.0001294634,1,0.5020435171,4.4393765708,12,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0169370527,0.6666666667,1,1
the set of,1.7074112992,0.0065600477,2.6748918169,0.0000606771,1,0.5170254507,3.4705577173,25,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0175189709,0.6666666667,1,1
the difficulty of,24.1910742975,0.0241936344,15.6080689564,0.0003468991,1,0.4350997616,3.7555527542,24,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0166523618,0.6666666667,1,1
the algorithm is,6.2637603092,0.0130577203,9.5338001438,0.0002247482,1,0.6751794302,2.9911619327,27,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0156727779,0.6666666667,1,1
for convolutional neural,2.0475350514,0.0045434274,2.2662040868,0.0000325123,1,0.4903278565,0.6849172950,10,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0057388115,0.3333333333,1,0
the value of,14.3288634524,0.0190039462,13.3113796311,0.0003019544,1,0.5101383741,2.8446838626,25,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0170000063,1.0000000000,1,1
the capabilities of,13.1034985778,0.0131048853,9.2766481031,0.0001517439,1,0.3991379347,2.6146792851,13,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0166890373,0.6666666667,1,1
the structure of,12.6667152919,0.0288108850,20.4698927143,0.0007487220,1,0.5429147181,2.9165993637,65,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0174893577,0.6666666667,1,1
the variance of,17.7473208760,0.0174404938,11.8590189278,0.0002218307,1,0.6133442839,4.1344584625,17,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0168009537,0.6666666667,1,1
which each,5.4708447092,0.0064316994,5.3740791067,0.0000513998,1,0.1493728209,0.1637665219,10,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0046243119,1.0000000000,1,1
the flexibility of,21.0462346388,0.0195430063,12.9261453072,0.0002488019,1,0.3802936112,2.3533069877,18,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0166526485,0.6666666667,1,1
a small amount,49.1160809691,0.0306730222,16.9743654026,0.0003356748,1,0.3159429882,1.9645783079,19,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0059813425,0.6666666667,1,1
the stability of,10.8262523862,0.0104473703,7.5324630442,0.0001080651,1,0.4061726342,2.7563799789,10,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0166785429,0.6666666667,1,1
the sense that,29.2308814428,0.0287255192,17.8600158222,0.0004287550,1,0.3537173057,2.1088722294,28,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0141586710,0.6666666667,1,1
an attempt,73.0473349903,0.0235017789,13.5696738765,0.0001297856,1,0.0966484975,0.1887392991,10,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0034760240,0.5000000000,1,0
the need of,4.3636488526,0.0069564738,4.8864118271,0.0000735250,1,0.5283605566,3.4839755717,11,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0169272522,1.0000000000,1,1
a unified,58.7058081532,0.0565334294,34.5566365083,0.0008868595,1,0.3079347519,1.7478163798,72,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0078514137,0.5000000000,1,0
the basis of,26.0990012883,0.0256477850,16.3094852439,0.0003699633,1,0.4364552276,3.5491776501,25,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0167704128,0.6666666667,1,1
for data,1.6320279384,0.0068478484,3.0194740749,0.0000562963,1,0.5028226629,0.7305955653,38,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0077534583,0.5000000000,1,0
the total number,22.4852934176,0.0150562631,9.8437322846,0.0001412239,1,0.3420087244,2.1911778993,10,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0117069133,0.3333333333,1,0
neural networks dnn,58.0062435556,0.0333335898,17.6995299483,0.0003500152,1,0.4573316427,0.8148453904,19,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0046459321,0.0000000000,0,0
the likelihood of,15.2508946658,0.0135833284,9.4384234782,0.0001483332,1,0.4552375556,2.9949494095,12,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0168390125,0.6666666667,1,1
the goal is,14.6154407214,0.0180046720,12.5800635165,0.0002676964,1,0.3956017700,2.4602825441,22,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0142774532,0.6666666667,1,1
the mnist dataset,16.2393785794,0.0156710555,10.7957050935,0.0001896902,1,0.2210348863,2.5264172860,15,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0119091552,0.3333333333,1,0
the need for,24.6525506144,0.0417107372,26.8139529401,0.0010177901,1,0.3694625306,2.7756888019,70,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0133845839,1.0000000000,1,1
the probability of,15.4274096504,0.0171906074,11.9265829271,0.0002358529,1,0.4892626430,3.1127940007,19,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0169458382,0.6666666667,1,1
using deep neural networks,18.6648131534,0.0210846137,13.4115497983,0.0003717712,1,0.3982707295,0.4774664154,21,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0060558469,0.2500000000,1,0
a gaussian process,10.1858958176,0.0111008991,8.0401937066,0.0001263588,1,0.5839333861,1.8866378832,12,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0063186427,0.3333333333,1,0
the gap between,23.3847051543,0.0237869898,15.4419859502,0.0003432078,1,0.2663879452,3.3366346354,24,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0118179556,0.6666666667,1,1
the low dimensional,2.9476519102,0.0059716815,3.7447246445,0.0000588517,1,0.4577271286,3.2485999846,12,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0119864422,0.3333333333,1,0
the identification of,12.1795339345,0.0110811096,7.9049257066,0.0001134086,1,0.4817523869,3.7233906291,10,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0167864349,0.6666666667,1,1
the computational complexity,7.4315800278,0.0106011780,7.7681917736,0.0001364941,1,0.3555086766,3.8902775165,15,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0117212080,0.3333333333,1,0
the imagenet dataset,19.4872542952,0.0153544359,10.2875525810,0.0001616780,1,0.3403841185,3.7166139146,12,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0118150096,0.3333333333,1,0
the diversity of,19.4872542952,0.0140166181,9.3912076836,0.0001347317,1,0.4157264697,4.1929237165,10,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0166628655,0.6666666667,1,1
the assumption of,14.6777279588,0.0121645860,8.4949252681,0.0001218731,1,0.5033133867,4.4388338375,10,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0167039190,0.6666666667,1,1
the risk of,23.7500911723,0.0176429918,11.4208950740,0.0001868186,1,0.4434443841,3.5169467836,13,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0167403009,0.6666666667,1,1
the application of,13.9324762017,0.0267649945,18.8121116796,0.0006094962,1,0.4812748301,2.9067663116,51,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0169795709,0.6666666667,1,1
the perspective of,20.0000767767,0.0161903197,10.8012801609,0.0001766832,1,0.5002473268,3.8359687967,13,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0167175254,0.6666666667,1,1
introduced by,30.4918267125,0.0166333947,11.8384241021,0.0001240342,1,0.1288225964,0.2238088112,12,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0039545735,0.5000000000,0,1
the role of,27.1429613398,0.0326684729,20.6154738157,0.0005840822,1,0.4181405914,3.3838286782,39,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0167060457,0.6666666667,1,1
rectified linear units,3067.7056701031,0.2359451273,34.0628265889,0.0006556398,1,0.3591752561,0.5185889543,18,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0015079317,0.0000000000,0,0
makes them,235.9233576050,0.0442976166,18.1204027464,0.0001817696,1,0.0606593360,0.0594678914,11,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0013904492,0.5000000000,0,1
the design of,20.0000767767,0.0228965696,15.2753168946,0.0003533664,1,0.3954275983,2.3849282400,26,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0169653898,0.6666666667,1,1
machine translation and,7.1719737486,0.0120254755,8.8109168205,0.0001787658,1,0.3502218175,1.3814601626,20,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0063894233,0.3333333333,0,1
image with,1.9144927222,0.0041678879,2.2497701141,0.0000235714,1,0.5000000000,0.6666580910,12,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0061963334,0.5000000000,0,1
the robustness of,21.8257248107,0.0351031643,23.0717277913,0.0007832898,1,0.5697129265,3.5894358645,56,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0168702689,0.6666666667,1,1
the parameter space,17.2727935799,0.0150459940,10.2726938176,0.0001680368,1,0.3086687003,3.6375154268,13,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0119920867,0.3333333333,1,0
